"id","name","city","country_id/id"
"partner_KS19","Mc Cormick County Airport","Mc Cormick","base.us"
"partner_KS20","Goldendale Airport","Goldendale","base.us"
"partner_KS21","Sunriver Airport","Sunriver","base.us"
"partner_KS23","Ione Municipal Airport","Ione","base.us"
"partner_KS24","Sandusky County Regional Airport","Fremont","base.us"
"partner_KS25","Watford City Municipal Airport","Watford City","base.us"
"partner_KS27","Kalispell City Airport","Kalispell","base.us"
"partner_KS32","Cooperstown Municipal Airport","Cooperstown","base.us"
"partner_KS33","Madras Municipal Airport","Madras","base.us"
"partner_KS34","Plains Airport","Plains","base.us"
"partner_KS36","Norman Grier Field","Kent","base.us"
"partner_KS39","Prineville Airport","Prineville","base.us"
"partner_KS40","Prosser Airport","Prosser","base.us"
"partner_KS42","Springer Municipal Airport","Springer","base.us"
"partner_KS45","Siletz Bay State Airport","Gleneden Beach","base.us"
"partner_KS48","Country Squire Airpark","Sandy","base.us"
"partner_KS50","Auburn Municipal Airport","Auburn","base.us"
"partner_KS52","Methow Valley State Airport","Winthrop","base.us"
"partner_KS59","Libby Airport","Libby","base.us"
"partner_KS64","Stanford Airport/Biggerstaff Field","Stanford","base.us"
"partner_KS67","Nampa Municipal Airport","Nampa","base.us"
"partner_KS69","Lincoln Airport","Lincoln","base.us"
"partner_KS70","Othello Municipal Airport","Othello","base.us"
"partner_KS71","Edgar G Obie Airport","Chinook","base.us"
"partner_KS72","St Maries Municipal Airport","St Maries","base.us"
"partner_KS73","Kamiah Municipal Airport","Kamiah","base.us"
"partner_KS75","Payette Municipal Airport","Payette","base.us"
"partner_KS78","Emmett Municipal Airport","Emmett","base.us"
"partner_KS80","Idaho County Airport","Grangeville","base.us"
"partner_KS83","Shoshone County Airport","Kellogg","base.us"
"partner_KS84","Cottonwood Municipal Airport","Cottonwood","base.us"
"partner_KS85","Big Sky Field","Culbertson","base.us"
"partner_KS87","Weiser Municipal Airport","Weiser","base.us"
"partner_KS94","Port of Whitman Business Air Center Airport","Colfax","base.us"
"partner_KS95","Martin Field","College Place","base.us"
"partner_KS97","Anderson Field","Brewster","base.us"
"partner_KS98","Vista Field","Kennewick","base.us"
"partner_KSAA","Shively Field","Saratoga","base.us"
"partner_KSAC","Sacramento Executive Airport","Sacramento","base.us"
"partner_KSAD","Safford Regional Airport","Safford","base.us"
"partner_KSAF","Santa Fe Municipal Airport","Santa Fe","base.us"
"partner_KSAN","San Diego International Airport","San Diego","base.us"
"partner_KSAR","Sparta Community Hunter Field","Sparta","base.us"
"partner_KSAT","San Antonio International Airport","San Antonio","base.us"
"partner_KSAV","Savannah Hilton Head International Airport","Savannah","base.us"
"partner_KSAW","Sawyer International Airport","Marquette","base.us"
"partner_KSAZ","Staples Municipal Airport","Staples","base.us"
"partner_KSBA","Santa Barbara Municipal Airport","Santa Barbara","base.us"
"partner_KSBD","San Bernardino International Airport","San Bernardino","base.us"
"partner_KSBM","Sheboygan County Memorial Airport","Sheboygan","base.us"
"partner_KSBN","South Bend Regional Airport","South Bend","base.us"
"partner_KSBO","Emanuel County Airport","Swainsboro","base.us"
"partner_KSBP","San Luis County Regional Airport","San Luis Obispo","base.us"
"partner_KSBS","Steamboat Springs Bob Adams Field","Steamboat Springs","base.us"
"partner_KSBU","Blue Earth Municipal Airport","Blue Earth","base.us"
"partner_KSBX","Shelby Airport","Shelby","base.us"
"partner_KSBY","Salisbury Ocean City Wicomico Regional Airport","Salisbury","base.us"
"partner_KSCB","Scribner State Airport","Scribner","base.us"
"partner_KSCD","Merkel Field Sylacauga Municipal Airport","Sylacauga","base.us"
"partner_KSCH","Schenectady County Airport","Schenectady","base.us"
"partner_KSCK","Stockton Metropolitan Airport","Stockton","base.us"
"partner_KSCX","Scott Municipal Airport","Oneida","base.us"
"partner_KSDA","Shenandoah Municipal Airport","Shenandoah","base.us"
"partner_KSDC","Williamson Sodus Airport","Williamson/Sodus","base.us"
"partner_KSDF","Louisville Muhammad Ali International Airport","Louisville","base.us"
"partner_KSDL","Scottsdale Airport","Scottsdale","base.us"
"partner_KSDM","Brown Field Municipal Airport","San Diego","base.us"
"partner_KSDY","Sidney - Richland Regional Airport","Sidney","base.us"
"partner_KSEA","Seattle Tacoma International Airport","Seattle","base.us"
"partner_KSEE","Gillespie Field","San Diego/El Cajon","base.us"
"partner_KSEF","Sebring Regional Airport","Sebring","base.us"
"partner_KSEG","Penn Valley Airport","Selinsgrove","base.us"
"partner_KSEM","Craig Field","Selma","base.us"
"partner_KSEP","Stephenville Clark Regional Airport","Stephenville","base.us"
"partner_KSEQ","Randolph Air Force Base Auxiliary Airport","Seguin","base.us"
"partner_KSER","Freeman Municipal Airport","Seymour","base.us"
"partner_KSET","St Charles County Smartt Airport","St Charles","base.us"
"partner_KSEZ","Sedona Airport","Sedona","base.us"
"partner_KSFB","Orlando Sanford International Airport","Orlando","base.us"
"partner_KSFF","Felts Field","Spokane","base.us"
"partner_KSFM","Sanford Seacoast Regional Airport","Sanford","base.us"
"partner_KSFO","San Francisco International Airport","San Francisco","base.us"
"partner_KSFQ","Suffolk Executive Airport","Suffolk","base.us"
"partner_KSFY","Tri Township Airport","Savanna","base.us"
"partner_KSFZ","North Central State Airport","Pawtucket","base.us"
"partner_KSG","Kisengam Airport","Kisenden","base.pg"
"partner_KSGF","Springfield Branson National Airport","Springfield","base.us"
"partner_KSGH","Springfield-Beckley Municipal Airport","Springfield","base.us"
"partner_KSGJ","Northeast Florida Regional Airport","St Augustine","base.us"
"partner_KSGR","Sugar Land Regional Airport","Houston","base.us"
"partner_KSGS","South St Paul Municipal Richard E Fleming field","South St Paul","base.us"
"partner_KSGT","Stuttgart Municipal Airport / Carl Humphrey Field","Stuttgart","base.us"
"partner_KSGU","St George Municipal Airport","St George","base.us"
"partner_KSHD","Shenandoah Valley Regional Airport","Staunton/Waynesboro/Harrisonburg","base.us"
"partner_KSHL","Sheldon Regional Airport","Sheldon","base.us"
"partner_KSHN","Sanderson Field","Shelton","base.us"
"partner_KSHR","Sheridan County Airport","Sheridan","base.us"
"partner_KSHV","Shreveport Regional Airport","Shreveport","base.us"
"partner_KSIF","Rockingham County NC Shiloh Airport","Reidsville","base.us"
"partner_KSIK","Sikeston Memorial Municipal Airport","Sikeston","base.us"
"partner_KSIV","Sullivan County Airport","Monticello","base.us"
"partner_KSIY","Siskiyou County Airport","Montague","base.us"
"partner_KSJC","Norman Y. Mineta San Jose International Airport","San Jose","base.us"
"partner_KSJN","St Johns Industrial Air Park","St Johns","base.us"
"partner_KSJT","San Angelo Regional Mathis Field","San Angelo","base.us"
"partner_KSJX","Beaver Island Airport","Beaver Island","base.us"
"partner_KSKA","Fairchild Air Force Base","Spokane","base.us"
"partner_KSKF","Lackland Air Force Base","San Antonio","base.us"
"partner_KSKI","Sac City Municipal Airport","Sac City","base.us"
"partner_KSKX","Taos Regional Airport","Taos","base.us"
"partner_KSKY","Griffing Sandusky Airport","Sandusky","base.us"
"partner_KSLB","Storm Lake Municipal Airport","Storm Lake","base.us"
"partner_KSLC","Salt Lake City International Airport","Salt Lake City","base.us"
"partner_KSLE","Salem Municipal Airport/McNary Field","Salem","base.us"
"partner_KSLG","Smith Field","Siloam Springs","base.us"
"partner_KSLH","Cheboygan County Airport","Cheboygan","base.us"
"partner_KSLI","Los Alamitos Army Air Field","Los Alamitos","base.us"
"partner_KSLJ","Hagler Army Heliport","Camp Shelby","base.us"
"partner_KSLK","Adirondack Regional Airport","Saranac Lake","base.us"
"partner_KSLN","Salina Municipal Airport","Salina","base.us"
"partner_KSLO","Salem Leckrone Airport","Salem","base.us"
"partner_KSLR","Sulphur Springs Municipal Airport","Sulphur Springs","base.us"
"partner_KSMD","Smith Field","Fort Wayne","base.us"
"partner_KSME","Lake Cumberland Regional Airport","Somerset","base.us"
"partner_KSMF","Sacramento International Airport","Sacramento","base.us"
"partner_KSMN","Lemhi County Airport","Salmon","base.us"
"partner_KSMO","Santa Monica Municipal Airport","Santa Monica","base.us"
"partner_KSMQ","Somerset Airport","Somerville","base.us"
"partner_KSMS","Sumter Airport","Sumter","base.us"
"partner_KSMX","Santa Maria Pub/Capt G Allan Hancock Field","Santa Maria","base.us"
"partner_KSNA","John Wayne Airport-Orange County Airport","Santa Ana","base.us"
"partner_KSNC","Chester Airport","Chester","base.us"
"partner_KSNH","Savannah Hardin County Airport","Savannah","base.us"
"partner_KSNK","Winston Field","Snyder","base.us"
"partner_KSNL","Shawnee Regional Airport","Shawnee","base.us"
"partner_KSNS","Salinas Municipal Airport","Salinas","base.us"
"partner_KSNY","Sidney Municipal-Lloyd W Carr Field","Sidney","base.us"
"partner_KSOA","Sonora Municipal Airport","Sonora","base.us"
"partner_KSOP","Moore County Airport","Pinehurst/Southern Pines","base.us"
"partner_KSOW","Show Low Regional Airport","Show Low","base.us"
"partner_KSOY","Sioux Center Municipal Airport","Sioux Center","base.us"
"partner_KSP","Kosipe Airport","Kosipe Mission","base.pg"
"partner_KSPA","Spartanburg Downtown Memorial Airport","Spartanburg","base.us"
"partner_KSPB","Scappoose Industrial Airpark","Scappoose","base.us"
"partner_KSPF","Black Hills Airport-Clyde Ice Field","Spearfish","base.us"
"partner_KSPG","Albert Whitted Airport","St Petersburg","base.us"
"partner_KSPH","Springhill Airport","Springhill","base.us"
"partner_KSPI","Abraham Lincoln Capital Airport","Springfield","base.us"
"partner_KSPS","Sheppard Air Force Base-Wichita Falls Municipal Airport","Wichita Falls","base.us"
"partner_KSPW","Spencer Municipal Airport","Spencer","base.us"
"partner_KSPX","Houston Gulf Airport","Houston","base.us"
"partner_KSPZ","Silver Springs Airport","Silver Springs","base.us"
"partner_KSQI","Whiteside County Airport-Joseph H Bittorf Field","Sterling/Rockfalls","base.us"
"partner_KSQL","San Carlos Airport","San Carlos","base.us"
"partner_KSRB","Upper Cumberland Regional Airport","Sparta","base.us"
"partner_KSRC","Searcy Municipal Airport","Searcy","base.us"
"partner_KSRE","Seminole Municipal Airport","Seminole","base.us"
"partner_KSRQ","Sarasota Bradenton International Airport","Sarasota/Bradenton","base.us"
"partner_KSRR","Sierra Blanca Regional Airport","Ruidoso","base.us"
"partner_KSSC","Shaw Air Force Base","Sumter","base.us"
"partner_KSSF","Stinson Municipal Airport","San Antonio","base.us"
"partner_KSSI","St Simons Island Airport","St Simons Island","base.us"
"partner_KSSN","Seneca Army Field","Romulus","base.us"
"partner_KSSQ","Shell Lake Municipal Airport","Shell Lake","base.us"
"partner_KSTC","St Cloud Regional Airport","St Cloud","base.us"
"partner_KSTE","Stevens Point Municipal Airport","Stevens Point","base.us"
"partner_KSTF","George M Bryan Airport","Starkville","base.us"
"partner_KSTJ","Rosecrans Memorial Airport","St Joseph","base.us"
"partner_KSTK","Sterling Municipal Airport","Sterling","base.us"
"partner_KSTL","St Louis Lambert International Airport","St Louis","base.us"
"partner_KSTP","St Paul Downtown Holman Field","St Paul","base.us"
"partner_KSTS","Charles M. Schulz Sonoma County Airport","Santa Rosa","base.us"
"partner_KSUA","Witham Field","Stuart","base.us"
"partner_KSUD","Stroud Municipal Airport","Stroud","base.us"
"partner_KSUE","Door County Cherryland Airport","Sturgeon Bay","base.us"
"partner_KSUN","Friedman Memorial Airport","Hailey","base.us"
"partner_KSUO","Rosebud Sioux Tribal Airport","Rosebud","base.us"
"partner_KSUS","Spirit of St Louis Airport","St Louis","base.us"
"partner_KSUT","Brunswick County Airport","Oak Island","base.us"
"partner_KSUU","Travis Air Force Base","Fairfield","base.us"
"partner_KSUW","Richard I Bong Airport","Superior","base.us"
"partner_KSUX","Sioux Gateway Airport/Brigadier General Bud Day Field","Sioux City","base.us"
"partner_KSUZ","Saline County Regional Airport","Benton","base.us"
"partner_KSVC","Grant County Airport","Silver City","base.us"
"partner_KSVE","Susanville Municipal Airport","Susanville","base.us"
"partner_KSVH","Statesville Regional Airport","Statesville","base.us"
"partner_KSVN","Hunter Army Air Field","Savannah","base.us"
"partner_KSWF","New York Stewart International Airport","Newburgh","base.us"
"partner_KSWI","Sherman Municipal Airport","Sherman","base.us"
"partner_KSWO","Stillwater Regional Airport","Stillwater","base.us"
"partner_KSWT","Seward Municipal Airport","Seward","base.us"
"partner_KSWW","Avenger Field","Sweetwater","base.us"
"partner_KSXK","Sioux County Regional Airport","Maurice","base.us"
"partner_KSXL","Summersville Airport","Summersville","base.us"
"partner_KSYF","Cheyenne County Municipal Airport","St Francis","base.us"
"partner_KSYI","Bomar Field Shelbyville Municipal Airport","Shelbyville","base.us"
"partner_KSYR","Syracuse Hancock International Airport","Syracuse","base.us"
"partner_KSYV","Sylvester Airport","Sylvester","base.us"
"partner_KSZL","Whiteman Air Force Base","Knob Noster","base.us"
"partner_KSZT","Sandpoint Airport","Sandpoint","base.us"
"partner_KSZY","Robert Sibley Airport","Selmer","base.us"
"partner_KT00","Chambers County Airport","Anahuac","base.us"
"partner_KT03","Tuba City Airport","Tuba City","base.us"
"partner_KT05","Charles R Johnson Airport","Port Mansfield","base.us"
"partner_KT12","Kirbyville Airport","Kirbyville","base.us"
"partner_KT15","Marlin Airport","Marlin","base.us"
"partner_KT16","Reserve Airport","Reserve","base.us"
"partner_KT17","New Gulf Airport","New Gulf","base.us"
"partner_KT19","Duval Freer Airport","Freer","base.us"
"partner_KT20","Roger M. Dreyer Memorial Airport","Gonzales","base.us"
"partner_KT23","Albany Municipal Airport","Albany","base.us"
"partner_KT24","Pineland Municipal Airport","Pineland","base.us"
"partner_KT27","Horizon Airport","El Paso","base.us"
"partner_KT30","Mc Kinley Field","Pearsall","base.us"
"partner_KT31","Aero Country Airport","Mc Kinney","base.us"
"partner_KT35","Cameron Municipal Airpark","Cameron","base.us"
"partner_KT36","Paul Pittman Memorial Airport","Tylertown","base.us"
"partner_KT39","Archer City Municipal Airport","Archer City","base.us"
"partner_KT41","La Porte Municipal Airport","La Porte","base.us"
"partner_KT42","Ruth Airport","Ruth","base.us"
"partner_KT45","Panhandle Carson County Airport","Panhandle","base.us"
"partner_KT50","Menard County Airport","Menard","base.us"
"partner_KT51","Dan Jones International Airport","Houston","base.us"
"partner_KT54","Lane Airpark","Rosenberg","base.us"
"partner_KT55","Dimmitt Municipal Airport","Dimmitt","base.us"
"partner_KT59","Wheeler Municipal Airport","Wheeler","base.us"
"partner_KT60","Stonewall County Airport","Aspermont","base.us"
"partner_KT65","Mid Valley Airport","Weslaco","base.us"
"partner_KT67","Hicks Air Field","Fort Worth","base.us"
"partner_KT69","Alfred C 'Bubba' Thomas Airport","Sinton","base.us"
"partner_KT70","Laughlin Air Force Base Auxiliary Nr 1 Airport","Spofford","base.us"
"partner_KT74","Taylor Municipal Airport","Taylor","base.us"
"partner_KT78","Liberty Municipal Airport","Liberty","base.us"
"partner_KT82","Gillespie County Airport","Fredericksburg","base.us"
"partner_KT85","Yoakum Municipal Airport","Yoakum","base.us"
"partner_KT88","Colorado City Airport","Colorado City","base.us"
"partner_KT90","Chambers County Winnie Stowell Airport","Winnie/Stowell","base.us"
"partner_KT92","Mason County Airport","Mason","base.us"
"partner_KT93","Follett Lipscomb County Airport","Follett","base.us"
"partner_KTAD","Perry Stokes Airport","Trinidad","base.us"
"partner_KTAN","Taunton Municipal King Field","Taunton","base.us"
"partner_KTAZ","Taylorville Municipal Airport","Taylorville","base.us"
"partner_KTB","Thorne Bay Seaplane Base","Thorne Bay","base.us"
"partner_KTBN","Waynesville-St. Robert Regional Forney field","Fort Leonard Wood","base.us"
"partner_KTBR","Statesboro Bulloch County Airport","Statesboro","base.us"
"partner_KTC","Katiola Airport","Katiola","base.ci"
"partner_KTCC","Tucumcari Municipal Airport","Tucumcari","base.us"
"partner_KTCL","Tuscaloosa Regional Airport","Tuscaloosa","base.us"
"partner_KTCM","McChord Air Force Base","Tacoma","base.us"
"partner_KTCS","Truth Or Consequences Municipal Airport","Truth Or Consequences","base.us"
"partner_KTCY","Tracy Municipal Airport","Tracy","base.us"
"partner_KTDF","Raleigh Regional Airport at Person County","Roxboro","base.us"
"partner_KTDO","Ed Carlson Memorial Field South Lewis County Airport","Toledo","base.us"
"partner_KTDW","Tradewind Airport","Amarillo","base.us"
"partner_KTDZ","Toledo Executive Airport","Toledo","base.us"
"partner_KTEB","Teterboro Airport","Teterboro","base.us"
"partner_KTEL","Perry County Municipal Airport","Tell City","base.us"
"partner_KTEW","Mason Jewett Field","Mason","base.us"
"partner_KTEX","Telluride Regional Airport","Telluride","base.us"
"partner_KTFP","McCampbell-Porter Airport","Ingleside","base.us"
"partner_KTGC","Gibson County Airport","Trenton","base.us"
"partner_KTGI","Tangier Island Airport","Tangier","base.us"
"partner_KTHA","Tullahoma Regional Arpt/Wm Northern Field","Tullahoma","base.us"
"partner_KTHM","Thompson Falls Airport","Thompson Falls","base.us"
"partner_KTHP","Hot Springs Co Thermopolis Municipal Airport","Thermopolis","base.us"
"partner_KTHV","York Airport","York","base.us"
"partner_KTIF","Thomas County Airport","Thedford","base.us"
"partner_KTIK","Tinker Air Force Base","Oklahoma City","base.us"
"partner_KTIP","Rantoul National Avn Center-Frank Elliot field","Rantoul","base.us"
"partner_KTIW","Tacoma Narrows Airport","Tacoma","base.us"
"partner_KTIX","Space Coast Regional Airport","Titusville","base.us"
"partner_KTK","Kunua Airport","Kunua","base.pg"
"partner_KTKC","Tracy Municipal Airport","Tracy","base.us"
"partner_KTKI","Collin County Regional At Mc Kinney Airport","Dallas","base.us"
"partner_KTKO","Mankato Airport","Mankato","base.us"
"partner_KTKV","Tomahawk Regional Airport","Tomahawk","base.us"
"partner_KTKX","Kennett Memorial Airport","Kennett","base.us"
"partner_KTLH","Tallahassee Regional Airport","Tallahassee","base.us"
"partner_KTLR","Mefford Field","Tulare","base.us"
"partner_KTMA","Henry Tift Myers Airport","Tifton","base.us"
"partner_KTMB","Miami Executive Airport","Miami","base.us"
"partner_KTME","Houston Executive Airport","Houston","base.us"
"partner_KTMK","Tillamook Airport","Tillamook","base.us"
"partner_KTNP","Twentynine Palms Airport","Twentynine Palms","base.us"
"partner_KTNT","Dade Collier Training and Transition Airport","Miami","base.us"
"partner_KTNU","Newton Municipal Airport","Newton","base.us"
"partner_KTNX","Tonopah Test Range Airport","Tonopah","base.us"
"partner_KTOA","Zamperini Field","Torrance","base.us"
"partner_KTOB","Dodge Center Airport","Dodge Center","base.us"
"partner_KTOC","Toccoa Airport - R.G. Letourneau Field","Toccoa","base.us"
"partner_KTOI","Troy Municipal Airport at N Kenneth Campbell Field","Troy","base.us"
"partner_KTOL","Toledo Express Airport","Toledo","base.us"
"partner_KTOP","Philip Billard Municipal Airport","Topeka","base.us"
"partner_KTOR","Torrington Municipal Airport","Torrington","base.us"
"partner_KTPA","Tampa International Airport","Tampa","base.us"
"partner_KTPF","Peter O Knight Airport","Tampa","base.us"
"partner_KTPH","Tonopah Airport","Tonopah","base.us"
"partner_KTPL","Draughon Miller Central Texas Regional Airport","Temple","base.us"
"partner_KTQE","Tekamah Municipal Airport","Tekamah","base.us"
"partner_KTQH","Tahlequah Municipal Airport","Tahlequah","base.us"
"partner_KTQK","Scott City Municipal Airport","Scott City","base.us"
"partner_KTRI","Tri-Cities Regional TN/VA Airport","Bristol/Johnson/Kingsport","base.us"
"partner_KTRK","Truckee Tahoe Airport","Truckee","base.us"
"partner_KTRL","Terrell Municipal Airport","Terrell","base.us"
"partner_KTRM","Jacqueline Cochran Regional Airport","Palm Springs","base.us"
"partner_KTRX","Trenton Municipal Airport","Trenton","base.us"
"partner_KTSO","Carroll County-Tolson Airport","Carrollton","base.us"
"partner_KTSP","Tehachapi Municipal Airport","Tehachapi","base.us"
"partner_KTTA","Sanford-Lee County Regional Airport","Sanford","base.us"
"partner_KTTD","Portland Troutdale Airport","Portland","base.us"
"partner_KTTF","Custer Airport","Monroe","base.us"
"partner_KTTN","Trenton Mercer Airport","Trenton","base.us"
"partner_KTTS","Nasa Shuttle Landing Facility Airport","Titusville","base.us"
"partner_KTUL","Tulsa International Airport","Tulsa","base.us"
"partner_KTUP","Tupelo Regional Airport","Tupelo","base.us"
"partner_KTUS","Tucson International Airport / Morris Air National Guard Base","Tucson","base.us"
"partner_KTVB","Cabool Memorial Airport","Cabool","base.us"
"partner_KTVC","Cherry Capital Airport","Traverse City","base.us"
"partner_KTVF","Thief River Falls Regional Airport","Thief River Falls","base.us"
"partner_KTVI","Thomasville Regional Airport","Thomasville","base.us"
"partner_KTVK","Centerville Municipal Airport","Centerville","base.us"
"partner_KTVL","Lake Tahoe Airport","South Lake Tahoe","base.us"
"partner_KTVR","Vicksburg Tallulah Regional Airport","Tallulah/Vicksburg, Ms","base.us"
"partner_KTVY","Bolinder Field Tooele Valley Airport","Tooele","base.us"
"partner_KTWF","Joslin Field Magic Valley Regional Airport","Twin Falls","base.us"
"partner_KTWM","Richard B Helgeson Airport","Two Harbors","base.us"
"partner_KTWT","Sturgis Municipal Airport","Sturgis","base.us"
"partner_KTXK","Texarkana Regional Webb Field","Texarkana","base.us"
"partner_KTYL","Taylor Airport","Taylor","base.us"
"partner_KTYQ","Indianapolis Executive Airport","Indianapolis","base.us"
"partner_KTYR","Tyler Pounds Regional Airport","Tyler","base.us"
"partner_KTYS","McGhee Tyson Airport","Knoxville","base.us"
"partner_KTZR","Bolton Field","Columbus","base.us"
"partner_KTZT","Belle Plaine Municipal Airport","Belle Plaine","base.us"
"partner_KTZV","Tompkinsville Monroe County Airport","Tompkinsville","base.us"
"partner_KU00","Leadore Airport","Leadore","base.us"
"partner_KU01","American Falls Airport","American Falls","base.us"
"partner_KU02","Mccarley Field","Blackfoot","base.us"
"partner_KU03","Buhl Municipal Airport","Buhl","base.us"
"partner_KU05","Riddick Field","Philipsburg","base.us"
"partner_KU06","Cokeville Municipal Airport","Cokeville","base.us"
"partner_KU07","Bullfrog Basin Airport","Bullfrog","base.us"
"partner_KU08","Perkins Field","Overton","base.us"
"partner_KU09","Fort Belknap Agency Airport","Harlem","base.us"
"partner_KU10","Preston Airport","Preston","base.us"
"partner_KU12","Stanford Field","St Anthony","base.us"
"partner_KU13","Junction Airport","Junction","base.us"
"partner_KU14","Nephi Municipal Airport","Nephi","base.us"
"partner_KU20","(Old) Green River Airport","Green River","base.us"
"partner_KU25","Dubois Municipal Airport","Dubois","base.us"
"partner_KU30","Temple Bar Airport","Temple Bar","base.us"
"partner_KU34","Green River Municipal Airport","Green River","base.us"
"partner_KU36","Aberdeen Municipal Airport","Aberdeen","base.us"
"partner_KU42","South Valley Regional Airport","Salt Lake City","base.us"
"partner_KU43","Monticello Airport","Monticello","base.us"
"partner_KU52","Beaver Municipal Airport","Beaver","base.us"
"partner_KU55","Panguitch Municipal Airport","Panguitch","base.us"
"partner_KU56","Rigby Jefferson County Airport","Rigby","base.us"
"partner_KU58","Downey/Hyde Memorial Airport","Downey","base.us"
"partner_KU62","Mackay Airport","Mackay","base.us"
"partner_KU63","Bruce Meadows Airport","Stanley","base.us"
"partner_KU68","North Big Horn County Airport","Cowley/Lovell/Byron","base.us"
"partner_KU69","Duchesne Municipal Airport","Duchesne","base.us"
"partner_KU70","Cascade Airport","Cascade","base.us"
"partner_KU76","Mountain Home Municipal Airport","Mountain Home","base.us"
"partner_KU77","Spanish Fork-Springville-Woodhouse Field Airport","Spanish Fork","base.us"
"partner_KU78","Allen H Tigert Airport","Soda Springs","base.us"
"partner_KU79","Chamberlain USFS Airport","Chamberlain Guard Station","base.us"
"partner_KU81","Cold Meadows US Forest Service Airport","Cold Meadows Guard Station","base.us"
"partner_KU82","Council Municipal Airport","Council","base.us"
"partner_KU89","Glenns Ferry Municipal Airport","Glenns Ferry","base.us"
"partner_KU96","Cal Black Memorial Airport","Halls Crossing","base.us"
"partner_KUAO","Aurora State Airport","Aurora","base.us"
"partner_KUBE","Cumberland Municipal Airport","Cumberland","base.us"
"partner_KUBS","Columbus Lowndes County Airport","Columbus","base.us"
"partner_KUBX","Cuba Municipal Airport","Cuba","base.us"
"partner_KUCA","Oneida County Airport","Utica","base.us"
"partner_KUCP","New Castle Municipal Airport","New Castle","base.us"
"partner_KUCY","Everett-Stewart Regional Airport","Union City","base.us"
"partner_KUDD","Bermuda Dunes Airport","Palm Springs","base.us"
"partner_KUDG","Darlington County Airport","Darlington","base.us"
"partner_KUES","Waukesha County Airport","Waukesha","base.us"
"partner_KUGN","Waukegan National Airport","Chicago/Waukegan","base.us"
"partner_KUIL","Quillayute Airport","Quillayute","base.us"
"partner_KUIN","Quincy Regional Baldwin Field","Quincy","base.us"
"partner_KUIZ","Berz-Macomb Airport","","base.us"
"partner_KUKF","Wilkes County Airport","North Wilkesboro","base.us"
"partner_KUKI","Ukiah Municipal Airport","Ukiah","base.us"
"partner_KUKL","Coffey County Airport","Burlington","base.us"
"partner_KUKT","Quakertown Airport","Quakertown","base.us"
"partner_KULM","New Ulm Municipal Airport","New Ulm","base.us"
"partner_KULS","Ulysses Airport","Ulysses","base.us"
"partner_KUMP","Indianapolis Metropolitan Airport","Indianapolis","base.us"
"partner_KUNI","Ohio University Snyder Field","Athens/Albany","base.us"
"partner_KUNO","West Plains Municipal Airport","West Plains","base.us"
"partner_KUNU","Dodge County Airport","Juneau","base.us"
"partner_KUNV","University Park Airport","State College","base.us"
"partner_KUOS","Franklin County Airport","Sewanee","base.us"
"partner_KUOX","University Oxford Airport","Oxford","base.us"
"partner_KUP","Kupiano Airport","Kupiano","base.pg"
"partner_KUSE","Fulton County Airport","Wauseon","base.us"
"partner_KUTA","Tunica Municipal Airport","Tunica","base.us"
"partner_KUTS","Huntsville Regional Airport","Huntsville","base.us"
"partner_KUUU","Newport State Airport","Newport","base.us"
"partner_KUUV","Sullivan Regional Airport","Sullivan","base.us"
"partner_KUVA","Garner Field","Uvalde","base.us"
"partner_KUWL","New Castle Henry County Airport / Marlatt Field","New Castle","base.us"
"partner_KUX","Kuyol Airport","","base.pg"
"partner_KUXL","Southland Field","Sulphur","base.us"
"partner_KUYF","Madison County Airport","London","base.us"
"partner_KUZA","Rock Hill - York County Airport","Rock Hill","base.us"
"partner_KVAD","Moody Air Force Base","Valdosta","base.us"
"partner_KVAY","South Jersey Regional Airport","Mount Holly","base.us"
"partner_KVBG","Vandenberg Air Force Base","Lompoc","base.us"
"partner_KVBT","Bentonville Municipal-Louise M Thaden Field","Bentonville","base.us"
"partner_KVCB","Nut Tree Airport","Vacaville","base.us"
"partner_KVCT","Victoria Regional Airport","Victoria","base.us"
"partner_KVCV","Southern California Logistics Airport","Victorville","base.us"
"partner_KVDF","Tampa Executive Airport","Tampa","base.us"
"partner_KVDI","Vidalia Regional Airport","Vidalia","base.us"
"partner_KVE","Kitava Airport","Kitava Island","base.pg"
"partner_KVEL","Vernal Regional Airport","Vernal","base.us"
"partner_KVER","Jesse Viertel Memorial Airport","Boonville","base.us"
"partner_KVES","Darke County Airport","Versailles","base.us"
"partner_KVGC","Hamilton Municipal Airport","Hamilton","base.us"
"partner_KVGT","North Las Vegas Airport","Las Vegas","base.us"
"partner_KVHN","Culberson County Airport","Van Horn","base.us"
"partner_KVIH","Rolla National Airport","Rolla/Vichy","base.us"
"partner_KVIQ","Neillsville Municipal Airport","Neillsville","base.us"
"partner_KVIS","Visalia Municipal Airport","Visalia","base.us"
"partner_KVJI","Virginia Highlands Airport","Abingdon","base.us"
"partner_KVKS","Vicksburg Municipal Airport","Vicksburg","base.us"
"partner_KVLA","Vandalia Municipal Airport","Vandalia","base.us"
"partner_KVLD","Valdosta Regional Airport","Valdosta","base.us"
"partner_KVLL","Oakland Troy Airport","Troy","base.us"
"partner_KVMR","Harold Davidson Field","Vermillion","base.us"
"partner_KVNC","Venice Municipal Airport","Venice","base.us"
"partner_KVNW","Van Wert County Airport","Van Wert","base.us"
"partner_KVNY","Van Nuys Airport","Van Nuys","base.us"
